id,created_at,text
733801513449984005,2016-05-20 23:28:08,The rise of the million-dollar home in today's hottest markets #7figurehomes @BrenaSwansonHW https://t.co/xLKQltc5rb https://t.co/dPuJDdSLKi
733777346495283201,2016-05-20 21:52:06,Fannie Mae elects former Wells Fargo mortgage head to Board of Directors https://t.co/Tq1ZBEYEB5 #hw
733775841927143426,2016-05-20 21:46:08,Bipartisan Senate coalition unveils bill to boost affordable housing https://t.co/LRd8NcwahT #hw
733774356472422400,2016-05-20 21:40:14,"New York Times: Fannie Mae and Freddie Mac being ""held captive"" https://t.co/QG1b3D6426 #hw"
733769564958261248,2016-05-20 21:21:11,California home sales off to slowest start since 2008 https://t.co/rIcwGX4wmV #hw
733739370994225152,2016-05-20 19:21:12,How burdensome regulations now mean survival of the fittest https://t.co/M9IfqSetSK #hw
733739363742322688,2016-05-20 19:21:11,"NY Fed president: We are ""on track"" for interest rate hike https://t.co/EuoSGuMBJz #hw"
733724675327451136,2016-05-20 18:22:49,Huntington Bank pledges $16.1 billion for community development in Midwest https://t.co/CLVBTiPr3n #hw
733721378847752192,2016-05-20 18:09:43,[Chart] The rise of the million-dollar home in today's hottest markets https://t.co/au7YMPXcQY #hw
733671165546233856,2016-05-20 14:50:11,Existing home sales manage to increase two months straight https://t.co/VUYFyGMuqT #hw
733468692797751296,2016-05-20 01:25:38,Congress to consider dramatic overhaul of credit reporting https://t.co/MZNEKf4TKf #hw
733429068478058497,2016-05-19 22:48:11,Time to close a loan settles at 44 days for the second month https://t.co/Q0L732qODa #hw
733425752587132930,2016-05-19 22:35:00,Redfin: New listings decreased for first time in two years https://t.co/pHZTLM4Eoh #hw
733407273695903745,2016-05-19 21:21:34,Lowe’s reports strong earnings in Q1 https://t.co/5hAYHpT3i6 #hw
733392323132821504,2016-05-19 20:22:10,CoreLogic: Cash sales on pace to fall to 8-year low https://t.co/UUvlH8AfAy #hw
733390345296183296,2016-05-19 20:14:18,Body found buried in backyard of Dallas home sold to investor https://t.co/fAiWgDlixC #hw
733356593056649217,2016-05-19 18:00:11,[infographic] Here’s what today’s Realtor looks like https://t.co/lPcAjIr3LI #hw
733353306962059265,2016-05-19 17:47:08,Guild Mortgage becomes DOJ's latest target over alleged FHA-lending violations https://t.co/4ylFMzU7f9 #hw
733146513069596672,2016-05-19 04:05:24,Strong housing market helps reduce lingering foreclosure inventory https://t.co/4zSJluAbhJ #hw
733146463908159488,2016-05-19 04:05:12,SunTrust completes 69% of national mortgage settlement https://t.co/FMcKOQgg56 #hw
733072201780363265,2016-05-18 23:10:07,"There's no consensus on GSE reform, but there is this https://t.co/D0rO2VDGDK #hw"
733065155823570945,2016-05-18 22:42:07,Why are both sides happy about latest ruling in Move/Zillow battle? https://t.co/BfkcpB46iV #hw
733052346104565760,2016-05-18 21:51:13,New FHA proposal puts reversed mortgages above HOA super liens https://t.co/ZWAAlH95Jt #hw
733021116399161345,2016-05-18 19:47:07,Judge hands Zillow latest victory in Move lawsuit https://t.co/H4RlxZVkuE #hw
733007060036517897,2016-05-18 18:51:16,United Wholesale Mortgage announces new jumbo mortgage program https://t.co/17BgbR4Yey #hw
732998481858596864,2016-05-18 18:17:11,The 'perfect storm' blocking your business this spring-buying season https://t.co/HVuooVL3XU #hw
732993692043075584,2016-05-18 17:58:09,"Computershare completes acquisitions of Capital Markets Cooperative, Altavera Mortgage Services https://t.co/hfER19mMVB #hw"
732993688062681088,2016-05-18 17:58:08,Radian CEO S.A. Ibrahim announces plans to retire https://t.co/lvA7Q9EucD #hw
732891790844387328,2016-05-18 11:13:14,"MBA: Despite historically low interest rates, mortgage applications actually drop https://t.co/f4irQeD2zx #hw"
732784686485901312,2016-05-18 04:07:38,"Housing experts fear impact of Trump, Sanders presidency https://t.co/430hM5foZW #hw"
732697975739154432,2016-05-17 22:23:04,3 reasons not to pay 3% down https://t.co/Uyrc22y47O #hw
732686919331512320,2016-05-17 21:39:08,Top 10 fastest moving housing markets https://t.co/80KL0TIrcM #hw
732683656938979328,2016-05-17 21:26:11,Share of disposable income going to mortgage debt hits lowest level since 1980 https://t.co/br74xgrTU4 #hw
732678132822482944,2016-05-17 21:04:14,"Bank of America sued by top female executive, accused of fostering 'bro's club' atmosphere https://t.co/IXs5NDsbFm #hw"
732651952023048192,2016-05-17 19:20:12,MiMutual Mortgage hires new vice president https://t.co/hffOsF98Yq #hw
732614700240801792,2016-05-17 16:52:10,"Fannie Mae: Economic growth weak, but housing is improving https://t.co/HhxVFiQLOs #hw"
732609848890687488,2016-05-17 16:32:53,Here’s why Freddie Mac says the mortgage credit box is so tight https://t.co/1KoKTbTPuv #hw
732609843844907008,2016-05-17 16:32:52,"Love working in real estate finance, but hate to network? https://t.co/ltyyyaT6qU #hw"
732580479669571584,2016-05-17 14:36:11,April housing starts fall slightly from last year https://t.co/FuhSNkKrEA #hw
732580474091012097,2016-05-17 14:36:10,Home Depot stocking up for remodeling wave? https://t.co/R2FFKl2dsx #hw
732338128447365120,2016-05-16 22:33:10,The Big Short's Michael Burry just bailed on big bank stocks https://t.co/dFYMx111jQ #hw
732334122270482432,2016-05-16 22:17:15,Black Knight Financial Services acquires eLynx https://t.co/bPHuwqm5ES #hw
732334114397814784,2016-05-16 22:17:13,BOK Financial Mortgage promotes account manager https://t.co/kmeNEkIqdR #hw
732322935742959617,2016-05-16 21:32:48,Is Quicken Loans founder Dan Gilbert partnering with Warren Buffett to buy Yahoo? https://t.co/AeRkJwDmJf #hw
732321257874542593,2016-05-16 21:26:08,First Guaranty Mortgage brings on regional sales manager https://t.co/1ogqhzRquM #hw
732306682924040192,2016-05-16 20:28:13,Ellie Mae teams up with Wells Fargo https://t.co/I8eaqrrAOz #hw
732292442712498177,2016-05-16 19:31:38,FHFA: More than 3.4 million homeowners used HARP https://t.co/M89LOPwsMb #hw
732285636606971904,2016-05-16 19:04:35,MBA: 30-year mortgage rate predicted to hover around 4% https://t.co/UPnyuXf0ZX #hw
732280996863868928,2016-05-16 18:46:09,FBI accused of planting hidden microphones around Bay Area to nab real estate investors https://t.co/S6a6j2HF1g #hw
732275452534882306,2016-05-16 18:24:07,TRID works: More homebuyers actually review mortgage documents https://t.co/fL2Pmd2XQA #hw
732258860153462784,2016-05-16 17:18:11,Clear Capital laughs off Money Monster coincidence https://t.co/P3bBxdouVa #hw
732201466207707136,2016-05-16 13:30:07,Freddie Mac joins forces with Ellie Mae to streamline the mortgage process https://t.co/EEuzo3sVul #hw
732059029665546240,2016-05-16 04:04:08,Monday Morning Cup of Coffee: CFPB targets high-risk home lending groups https://t.co/joIBKEnMPR #hw
731250705567113216,2016-05-13 22:32:08,"M&amp;T Bank latest to settle FHA-lending violations, will pay $64 million https://t.co/oYEI0263r3 #hw"
731249452992757760,2016-05-13 22:27:10,FNC: First time homebuyers will struggle this Spring season https://t.co/aEm18XOdxm #hw
731212751062728704,2016-05-13 20:01:19,Fannie Mae closes another non-performing loan sale https://t.co/U1tVInrsGr #hw
731210578841075712,2016-05-13 19:52:41,Finally: $8.5bn Countrywide mortgage bond settlement gets green light https://t.co/6DZJCqdceR #hw
731200392889917440,2016-05-13 19:12:13,Credit score fears run deep in the housing market https://t.co/apsYjY39r4 #hw
731174456790388736,2016-05-13 17:29:09,Here are the 25 cities with the biggest rent hikes https://t.co/t87S34spjH #hw
731153580053270528,2016-05-13 16:06:12,Freddie Mac posts second NPL sale of 2016 https://t.co/OYawYo2ALx #hw
731141805199134721,2016-05-13 15:19:24,"MBA: Purchase applications drop from strong demands in February, March https://t.co/isTLjQbUew #hw"
730920035733012480,2016-05-13 00:38:11,DocMagic launches solution for TRID compliance https://t.co/u7ycfThHx6 #hw
730920029315686400,2016-05-13 00:38:09,How to beat out other homebuyers when there is no inventory https://t.co/e8E8SUpqHm #hw
730920023980539904,2016-05-13 00:38:08,Fitch: Coastal home prices diverge https://t.co/cMmyj1uWab #hw
730873972917575680,2016-05-12 21:35:08,Cerberus reportedly shuttering FirstKey small balance single-family rental lending program https://t.co/g7AAo0hUIY #hw
730862131713703936,2016-05-12 20:48:05,MBA: Foreclosure starts lowest in 16 years https://t.co/VNMmTkkTex #hw
730856866171912192,2016-05-12 20:27:10,"Conservative groups join growing push to recapitalize Fannie Mae, Freddie Mac https://t.co/2l2aQgfp6t #hw"
730829193173303296,2016-05-12 18:37:12,"Politicos want to refinance HUD, start by looking in the wrong place https://t.co/UWrQqUZbUz #hw"
730823637310177286,2016-05-12 18:15:07,"Despite odds, existing-home sales on track to best year in a decade https://t.co/RcaEnbntEt #hw"
730808408941563905,2016-05-12 17:14:37,Texas Realtor makes waves with Facebook post appealing to anti-Trump homeowners https://t.co/6Y8lo5A5Ow #hw
730778607753158656,2016-05-12 15:16:11,"Jobless claims increase by 20,000 https://t.co/7o6xeHvwUh #hw"
730764429604720640,2016-05-12 14:19:51,Freddie Mac: 30-year mortgage rate falls to lowest level in 3 years https://t.co/OSVeD3Xbnx #hw
730610247409143808,2016-05-12 04:07:11,Affordable mortgage rates? Loan originations fall to two-year low https://t.co/qRR0hLsLEG #hw
730535499161460736,2016-05-11 23:10:10,"Good news Realtors, all your emoji dreams just came true https://t.co/BNmFnIO6yX #hw"
730526446674837505,2016-05-11 22:34:12,Report: Home sales hold ground despite TRID https://t.co/pqDZ2VGbGG #hw
730525690152411136,2016-05-11 22:31:11,5 keys to ensure security and compliance with modern mortgages https://t.co/ddrV6DD2D7 #hw
730519749642215425,2016-05-11 22:07:35,5 keys to security and compliance with modern mortgages https://t.co/DEPsoxuHRu #hw
730518361767993345,2016-05-11 22:02:04,Real estate agent throws himself on mercy of court https://t.co/186MSksWUy #hw
730516729424535553,2016-05-11 21:55:35,78-year-old real estate developer gets two years in prison for insider trading https://t.co/lV2LGDQvVF #hw
730478884202766336,2016-05-11 19:25:12,"Dear lenders, there's no time to be afraid of rookie LOs https://t.co/TB16YVdLoB #hw"
730478877106049024,2016-05-11 19:25:10,Clayton Holdings becomes first Morningstar-rated 'deal agent' for mortgage bonds https://t.co/aWQmMVfqB5 #hw
730461125607710721,2016-05-11 18:14:38,AMI to Fannie Mae CEO: Private capital is ready for return to mortgages https://t.co/fp3mh6tXQz #hw
730445676606164992,2016-05-11 17:13:14,Is Ditech really on the verge of lay offs? https://t.co/TM2nQzNm8S #hw
730355837428891648,2016-05-11 11:16:15,MBA: Mortgage applications barely move https://t.co/gamrMowwEz #hw
730339454628429825,2016-05-11 10:11:09,Oil slump driving credit delinquencies https://t.co/6BIa6YcDMh #hw
730207081060401152,2016-05-11 01:25:09,Groundbreaker: AIG insures crisis-era United Guaranty mortgage insurance policies https://t.co/W8wNGlf7vU #hw
730137116907180032,2016-05-10 20:47:08,Equifax: Write-offs hit 9-year low for first quarter https://t.co/raW9EHFYji #hw
730116232221855744,2016-05-10 19:24:09,Sindeo hires Deepak Kumar as COO/CFO https://t.co/Mf0DzDXAaP #hw
730101627537891329,2016-05-10 18:26:07,Freddie Mac: Mortgage repurchases down 95% from 2010 peak https://t.co/TbbcQfeMGb #hw
730097850424516608,2016-05-10 18:11:06,Real estate stocks get S&amp;P shortlist for investors https://t.co/MDeN0VaT2L #hw
730090815343595520,2016-05-10 17:43:09,"Foreclosures, seriously delinquent mortgages fall to lowest level since 2007 https://t.co/gV8K12LWIL #hw"
730075333748101120,2016-05-10 16:41:38,What Spring homebuying season? Appraisal volume falls more than half https://t.co/E3QtX6TVax #hw
730059918468730884,2016-05-10 15:40:23,Here's the bright spot in Stonegate Mortgage's tough 1Q https://t.co/sxZf8hh0vu #hw
729901705685438464,2016-05-10 05:11:42,Mason-McDuffie Mortgage announces partnership with tech company Blend https://t.co/7XzZM2YxEy #hw
729808211553882116,2016-05-09 23:00:11,[video] Quicken Loans to HUD: You can't have it both ways https://t.co/oIYmGJuwUM #hw
729797135864995840,2016-05-09 22:16:10,California housing becomes more affordable https://t.co/7GKGbs1C0M #hw
729777510196514816,2016-05-09 20:58:11,Credit unions no exception to growing digital demand https://t.co/V5wV1jS0NP #hw
729763665650417664,2016-05-09 20:03:10,"PEMCO appoints Kimiko Yamamoto CEO, President https://t.co/S9JMVFOKuj #hw"
729762407384371201,2016-05-09 19:58:10,Fannie Mae: Consumers never felt so poorly about homebuying https://t.co/YP4TnkkY1b #hw
729761395491766272,2016-05-09 19:54:09,"EXCLUSIVE: First Guaranty Mortgage goes digital, buys https://t.co/YX1sA6oalX https://t.co/Su6WolGDE5 #hw"
729724780526473217,2016-05-09 17:28:39,"Fannie Mae, Freddie Mac mortgage modification interest rate falls to new record low https://t.co/sa01WxxpcQ #hw"
729521961622102017,2016-05-09 04:02:44,Monday Morning Cup of Coffee: Housing limbo due to homebuilder compliance costs? https://t.co/Sy2NfsOtNn #hw
728710373059092480,2016-05-06 22:17:46,Upcoming loan officers ready for the market? https://t.co/jE2mNq2Mes #hw
728702674086977536,2016-05-06 21:47:10,PennyMac pretax income drops 61% https://t.co/g8RfM4svcN #hw
728671328228638720,2016-05-06 19:42:37,7 facts about the next wave of mortgage lending professionals https://t.co/ZZEzh6kCMX #hw
728671323547799553,2016-05-06 19:42:36,NAR name drops Realtor into Modern Family script https://t.co/Lc9RWhqB1n #hw
728658878183809024,2016-05-06 18:53:09,"$4.7B Freddie Mac, Fannie Mae, Ginnie Mae bulk MSR portfolio hits market https://t.co/xTEdzeNgP0 #hw"
728628790574731264,2016-05-06 16:53:35,Utah man formally charged with operating $28m real estate Ponzi scheme https://t.co/d7NgstqI8h #hw
728626170460135426,2016-05-06 16:43:10,Does jobs report mean Fed won't raise interest rates in June? https://t.co/vXZXAi3UWe #hw
728373989114929153,2016-05-06 00:01:06,MBA: Mortgage credit availability tightens in April https://t.co/pE0ndoYvjW #hw
728340521811218432,2016-05-05 21:48:06,Redwood plans new RMBS in coming months https://t.co/FSOU3850YO #hw
728333487376211968,2016-05-05 21:20:09,Distressed property sales continue to drop https://t.co/n2Ts4dhabD #hw
728332250043940864,2016-05-05 21:15:14,Housing market on the verge of another crisis? https://t.co/p25iTRiSZT #hw
728320824952819712,2016-05-05 20:29:50,CFPB's rule to limit arbitration opens door to class action against banks https://t.co/PdI9EJIvWd #hw
728263304070598656,2016-05-05 16:41:16,Fannie Mae CEO: Private capital unwilling to step into mortgages https://t.co/k8IiK0wYYJ #hw
728250584369762304,2016-05-05 15:50:44,Ambushed Realtor shares graphic photo of vicious attack https://t.co/jqmqsgEoRw #hw
728224777278607361,2016-05-05 14:08:11,Freddie Mac: Historically low interest rates stick around https://t.co/uSmJnCOEnP #hw
728196082660872193,2016-05-05 12:14:09,Fannie Mae 1Q net income slips to $1.1B https://t.co/yDPFBmUz7y #hw
728070247438110720,2016-05-05 03:54:08,Why are major housing markets going haywire? https://t.co/qRY1HHur3q #hw
727980904988086272,2016-05-04 21:59:07,PHH sinks as low interest rates destroy mortgage servicing https://t.co/oaCmsDQoIM #hw
727976632695160832,2016-05-04 21:42:09,"Sperlonga, Equifax to record HOA payments for credit scores https://t.co/iTUgy0ZXXx #hw"
727966683973853186,2016-05-04 21:02:37,Ringleader of 'largest mortgage modification scheme ever charged' found guilty https://t.co/UrYn3KJNRy #hw
727965060912418816,2016-05-04 20:56:10,First Guaranty Mortgage brings in new relationship manager https://t.co/JwRY66dVFB #hw
727936876137447424,2016-05-04 19:04:10,"George Will takes on #FannieGate, says GSEs 'should never have existed' https://t.co/oj0d3rWls5 #hw"
